bot	sys	pubid	text	templateId	templateText	timestamp	etalon_text
kuber	15.0	224	Добрый день, как правильно рассчитать транспортный налог	571814	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/143022/actual/	2024-02-08T01:38:59.805	как рассчитать транспортный налог
kuber	15.0	21	Добрый день!сотрудник при командировке оплачивает своей банковской картой за проживание,куда отнести процент комиссии?как принимать такие расходы с комиссией или без нее?	539128	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/475646/actual/	2024-02-08T01:58:02.480	оплачивать ли комиссию банка при покупке проездных документов при командировке
kuber	15.0	21	Здравствуйте. Подскажите, пожалуйста, на какой КОСГУ отнести насос циркуляционный	554667	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/485794/actual/	2024-02-08T02:11:18.270	на какой косгу отнести насос циркуляционный
kuber	15.0	224	Добрый день, какой косгу указать при приобретении розеток, выключатели, лампы светодиодные, светильники чветодиодные?	581304	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/504002/actual/	2024-02-08T02:11:30.789	выключатели с розеткой косгу
kuber	15.0	21	Здравствуйте, не могли бы вы подсказать в какой инструкции прописаны проводки по исправлению ошибок прошлых лет на счетах санкционирования расходов, допущенных в прошлом отчетном периоде?	580183	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/144216/actual/	2024-02-08T02:18:24.289	исправление ошибок прошлых лет проводки счет 106
kuber	15.0	21	добрый день, подскажите по какому виду КОСГУ и КВР следует провести бюджетному учреждению в бухгалтерском учете услуги регионального оператора по вывозу мусора	554706	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/485835/actual/	2024-02-08T02:21:43.509	какой квр для вывоза мусора по 223 косгу
kuber	15.0	21	про счета санкционирования расходов не нашла	432394	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/103436/actual/	2024-02-08T02:22:18.288	санкционирование расходов автономного учреждения
kuber	15.0	224	"Добрый день! Подскажите, пожалуйста: учреждение в ходе инвентаризации ОС в графе 9 ""Целевая функция актива"" инвентаризационной описи ф. 0504087 указало ""Списать"". Должны ли в таком случае быть обязательно заполнены графы 17 и 18 описи ""Не соответствует условиям актива""?"	561178	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/118/134297/actual/	2024-02-08T02:24:24.253	образец инвентаризационной описи основных средств (ф. 0504087) 2023
kuber	15.0	21	Можно ли при ремонте основного средства не менять его балансовую стоимость	581270	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/686811/actual/	2024-02-08T02:32:33.339	при ремонте ос балансовая стоимость увеличивается
kuber	15.0	224	Подскажите пожалуйста какая сумма налогового вычета на ребенка-инвалида 12 лет?	550436	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/627612/actual/	2024-02-08T02:32:56.386	размер налогового вычета на ребенка инвалида
kuber	15.0	25	какой поставить кпс и косгу при безвозмездном получении автомобиля от федерального министерства	581683	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/86/687211/actual/	2024-02-08T02:33:45.667	какой кпс при безвозмездном получении материалов в бюджетном учреждении
kuber	15.0	21	Добрый декнь!  КВР и КОСГУ для оплаты превышение температуры обратной сетевой воды?	581602	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/504081/actual/	2024-02-08T02:37:05.100	оплата сетевых фильтров косгу
kuber	15.0	25	подскажите косгу для Работы по восстановлнию питающего кабеля	581599	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/504078/actual/	2024-02-08T02:50:44.338	монтаж питающего кабеля косгу
kuber	15.0	21	По какому КВР и КОСГУ следует оплатить взносы на капитальный ремонт?	511089	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/564736/actual/	2024-02-08T03:12:07.203	квр и косгу для оплаты взносов за капитальный ремонт
kuber	15.0	21	Добрый день, по какой статье закупать дез средства казенному учреждению. используется для мытья полов, посуды, на кухне и мед кабинете для обработки поверхностей.	581600	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/504083/actual/	2024-02-08T03:15:13.496	КОСГУ ведро для мытья полов
kuber	15.0	21	здравствуйте. по договору гпх в пп мы должны указывать код дохода согласно 229-ФЗ?	580359	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/144249/actual/	2024-02-08T03:16:23.404	код статьи косгу 229
kuber	15.0	21	как отразить возврат целевой субсидии прошлого года в отчете ф.0503737	585791	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/695074/actual/	2024-02-08T03:24:48.183	как отразить возврат целевых субсидий прошлых лет в форме 0503737
kuber	15.0	21	Здравствуйте, подскажите КБК для уплаты страховых взносов	520633	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/132979/actual/	2024-02-08T03:25:12.110	кбк для уплаты страховых взносов по доп тарифу
kuber	15.0	224	Добрый день! Надо ли подавать уведомления каждый квартал по земле и транспорту если налоговая присылает в апреле суммы для оплаты?	569263	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/661662/actual/	2024-02-08T03:26:28.145	нужно ли подать уведомление за 4 квартал по налогу на имущество
kuber	15.0	224	Добрый день, при безвозмездном поступлении от ООО к автономному учреждению КБК 199 КОСГУ 196?	580628	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/685887/actual/	2024-02-08T03:28:15.707	безвозмездное поступление ос от казенного учреждения проводки и кбк
kuber	15.0	224	Добрый день! Учреждению необходимо осуществить оплату за Свидетельство о прохождении технического осмотра с голограммой (бланк). Подскажите КОСГУ и КВР для осуществления оплаты.	570932	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/665709/actual/	2024-02-08T03:30:43.446	косгу оплата технического осмотра автомобиля
kuber	15.0	224	добрый день подскажите пожалуйста сколько месяцев подряд человек может находиться на больничном без перерыва	502531	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/546266/actual/	2024-02-08T03:32:25.043	сколько дней сам сотрудник может находится на больничном листе
kuber	15.0	21	Можно ссылку на образец 0503737	581129	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/118/139400/actual/	2024-02-08T03:32:52.044	образец заполнения форма 0503737
kuber	15.0	21	Здравствуйте. Как отразить в учете  начисление и выплаты материальной помощи на погребение за умершего сотрудника, на момент смерти работала в Учреждении. Проводки, КВР, КЭК	502606	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/546490/actual/	2024-02-08T03:34:19.697	по какому квр и коду косгу отразить расходы на выплату материальной помощи родственникам умершего сотрудника
kuber	15.0	21	Здравствуйте,подскажите, как пошагово принять на учет безвозмездно поступившее основное средство автономному учреждению на основании решения внутренней комиссии учреждения?	580628	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/685887/actual/	2024-02-08T03:34:34.524	поступило основное средство в учреждение безвозмездно проводки
kuber	15.0	21	Можно ссылку на образец 0503737 с возвратом субсидии прошлых лет	585791	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/695074/actual/	2024-02-08T03:35:52.403	отражение возврат субсидий прошлых лет в форме 0503737 образец
kuber	15.0	224	Учетная политика для казенных учреждений	572249	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/668118/actual/	2024-02-08T03:37:22.381	учетная политика в казенном учреждении
kuber	15.0	224	Доброе утро. Как отразить в учете муниципальной казны передачу земельных участков в постоянное (бессрочное) пользование бюджетному учреждению не являющемуся подведомственным (обин бюджет разные ГРБС)?	571040	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/665884/actual/	2024-02-08T03:38:25.741	принятие к учету земельного участка в бюджетном учреждении
kuber	15.0	224	Я спрашивала сколько хранить СЗВ ТД . Про акты сверки я не спрашивала	471250	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/490274/actual/	2024-02-08T03:39:06.153	акты сверок сколько хранить
kuber	15.0	25	Здравствуйте! Учетная политика казенных учреждений.	572249	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/86/668118/actual/	2024-02-08T03:42:27.489	учетная политика в казенном учреждении
kuber	15.0	25	Добрый день! По какому КОСГУ отразить подведение интернета?	580376	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/86/685386/actual/	2024-02-08T03:42:29.262	по какому квр с 2020 года отражать услуги интернета
kuber	15.0	25	из данной статьи услуги связи КОСГУ 221, а подведение тоже?	540554	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/476282/actual/	2024-02-08T03:44:20.712	услуги связи косгу 221
kuber	15.0	25	Добрый день, подскажите, по какому КВР и КОСГУ учитывать доставку товара?	540537	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/476273/actual/	2024-02-08T03:46:20.987	услуги доставки квр КОСГУ
kuber	15.0	224	"При оплате за Свидетельство о прохождении технического осмотра с голограммой (бланк) назначении необходимо указать ""Платеж"" , а не ""Госпошлина"" (согласно квитанции) в этом случае какие КВР И КОСГУ нужно применять?"	578087	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/680713/actual/	2024-02-08T03:47:57.218	квр косгу госпошлина прохождение техосмотра
kuber	15.0	21	Здравствуйте! Как отразить (по какому КВР/КОСГУ) в учете бюджетного учреждения оплату листка нетрудоспособности сотруднику, работающему по договору ГПХ?	577075	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/143755/actual/	2024-02-08T03:49:44.227	оплата по листку нетрудоспособности работающим по договору гпх
kuber	15.0	21	Добрый день, сотрудник выходит из декретного отпуска нужно ли проходить мед.комиссию	577710	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/679806/actual/	2024-02-08T03:50:19.954	приказ 29н мед комиссия
kuber	15.0	224	Поясните пожалуйста, амортизацию по основному средству, переданному в безвозмездное пользование нужно отражать в форме 0503725?	543848	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/616692/actual/	2024-02-08T03:51:27.653	как рассчитать амортизацию по полученным в безвозмездное пользование основным средства
kuber	15.0	21	При оплате Выходного пособия при сокращении штата, какую очередность платежа ставить в платежном поручении?	502968	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/454562/actual/	2024-02-08T03:54:40.232	какой квр у пособия при сокращении штата в платежном поручении
kuber	15.0	21	Доброе утро. Мы казенное учреждение. По положению о почетной грамоте граждан, выделили вознаграждение физическому лицу. Подскажите пожалуйста по какому КВР и КОСГУ провести данное вознаграждение?	540541	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/476301/actual/	2024-02-08T03:54:59.761	квр и косгу почетный
kuber	15.0	21	Добрый день. Каким днем должна начисляться амортизация в этом году?? В учетной политике об этом не чего не сказано.	581753	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/687335/actual/	2024-02-08T03:55:12.193	можно ли списать неисключительные права если амортизация не начислялась
kuber	15.0	224	Добрый день. Скажите какие требования к диспетчеру, обязательно ли ему получать какое то специальное образование? если он отвечает только за выдачу/сдачу  путевых листов, маршрут водителей и ставит подпись в путевом за это. Мы библиотека, а не автотранспортное хозяйство.	550991	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/629384/actual/	2024-02-08T03:56:56.659	нужна ли подпись диспетчера на путевом листе если его нет в штате
kuber	15.0	21	Здравствуйте, подскажите на какой КОСГУ отнести расходы на блок СКЗИ тахографа НКМ-2,11 и замену блока СКЗИ?	580938	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/503901/actual/	2024-02-08T03:57:05.193	на какую статью КОСГУ отнести блок скзи для тахографа
kuber	15.0	25	подскажите как правильно вывести имущество из казны. какие проводки	581862	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/16/144408/actual/	2024-02-08T03:58:22.071	принятие к учету имущества казны проводки
kuber	15.0	21	При заполнении платежного поручения,  какую выбрать очередность платежа? (Выходное пособие при сокращении штата)	578111	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/680739/actual/	2024-02-08T03:58:28.801	очередность платежа платежное поручение пособие по временной нетрудоспособности
kuber	15.0	25	подскажите косгу и квр для оплаты подотчетному лицу транспортных расходов?	540537	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/476273/actual/	2024-02-08T04:02:30.046	оплата транспортных услуг через подотчетное лицо косгу
kuber	15.0	224	Как в учете бюджетного учреждения отразить эквайринговые операции по возврату денежных средств на карту физического лица (покупателя)	547358	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/139000/actual/	2024-02-08T04:02:48.475	бухгалтерский учет эквайринговых операций
kuber	15.0	224	Добрый день!  Образовательное учреждение осуществляет закупку продуктов для приготовления пищи в целях организации бесплатного питания студентов в столовой учреждения. Какие КВР и КОСГУ применить? и какие КОСГУ И КВР для сирот?	581866	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/687488/actual/	2024-02-08T04:09:10.125	питание студентов в поездке КОСГУ и квр
kuber	15.0	224	Здравствуйте. Нужно ли заполнять форму 0503164 за год, если исполнение составило более 95%?	530060	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/135030/actual/	2024-02-08T04:21:06.494	как заполнить ф. 0503164 за год при полном исполнении денежных обязательств
kuber	15.0	21	Добрый день.Бюджетное учреждение.В  инвентаризационной комиссии в 2024г. обязательно должен  быть членом комиссии главный бухгалтер или можно включить зам.главного бухгалтера.	577350	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/679023/actual/	2024-02-08T04:21:15.812	может ли главный бухгалтер быть председателем комиссии по инвентаризации
kuber	15.0	224	Добрый день. По какому косгу  оплатить комплексное обследование объекта с выдачей паспорта?	554729	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/485863/actual/	2024-02-08T04:23:01.988	изготовление технического паспорта на объект косгу
kuber	15.0	224	Добрый день! инвентарные материальные средства это что? запрос пришел в нем такая формулировка	580862	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/144291/actual/	2024-02-08T04:23:03.145	основные средства инвентарный номер
kuber	15.0	25	На какой код КОСГУ отнести унитаз-компакт	581293	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/503993/actual/	2024-02-08T04:24:39.510	на каком КОСГУ приобретение унитазов
kuber	15.0	224	Доброе утро. возможно ли внешнее совместительство при отсутствии основного места работы?	584862	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/144728/actual/	2024-02-08T04:27:30.707	прием на работу на условиях внешнего совместительства
kuber	15.0	224	Коллеги, казенное учреждение возвращает учредителю здание  Какие должны быть  КВР , бух проводки	581337	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/686860/actual/	2024-02-08T04:28:58.133	реконструкция здания квр казенное
kuber	15.0	21	Здравствуйте. В связи с применением новой инструкции 61н, 103н, 100н по ЭДО, нужно ли распечатывать документы, например авансовые отчеты или они будут храниться в электронном виде?	577234	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/143770/actual/	2024-02-08T04:32:16.950	если нет эдо нужно ли распечатывать документы по 61н
kuber	15.0	224	Добрый день! На балансе числиться невостребованная кредиторская задолженность с ноября 2020 года. срок исковой давности по возврату платежа истек. Заявления на возврат от плательщика в течении трех летнего срока не поступало. Как списать с баланса указанную кредиторскую задолженность?	525643	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/588628/actual/	2024-02-08T04:32:30.554	какими проводками списать с баланса невостребованную кредиторскую задолженность
kuber	15.0	25	Здравствуйте! Помогите разобраться. Куда в отчете ЗП-образование (к АУП или прочему персоналу) должность начальник хозяйственного отдела?	571995	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/86/667776/actual/	2024-02-08T04:33:01.397	форма зп образование
kuber	15.0	224	Есть еще вопрос, а если не истек срок исковой давности по возврату, в какой момент (срок) поставить на забалансовый учет на сч. 20 не востребованную кредиторскую задолженность для наблюдения.	525643	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/588628/actual/	2024-02-08T04:35:09.284	списание задолженности, не востребованной в течение срока исковой давности кредиторами
kuber	15.0	224	Доброе утро, МКУ УЖКХ покупает с сажает многолетние цветы и деревья на территории Муниципалитета , земля МКУ УЖКХ не принадлежит , земля находится в казне города. Как вести учет , нужно ли саженцы передавать в казну города и когда?	581814	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/687388/actual/	2024-02-08T04:41:01.543	земля для цветов косгу
kuber	15.0	21	Добрый день, по какому косгу приобретать перчатки электропроводные для БЭМа?	554655	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/485779/actual/	2024-02-08T04:48:54.557	строительные перчатки по какому косгу
kuber	15.0	224	на основании какого законодательного акта бюджетное учреждение должно соблюдать размеры аванса	588006	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/145170/actual/	2024-02-08T04:50:58.499	размер авансовых платежей для бюджетных учреждений
kuber	15.0	224	Здравствуйте помогите найти сиз для уборщицы	581613	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/504086/actual/	2024-02-08T04:57:21.315	срок эксплуатации спецодежды уборщицы
kuber	15.0	224	вопрос по удержаниям с больничного листа	497862	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/535687/actual/	2024-02-08T04:58:15.997	удержание по исполнительному листу из больничных косгу
kuber	15.0	224	Добрый день, подскажите пожалуйста, как учитывать приобретение видеокамер если мы покупаем их к уже существующей системы видеонаблюдения, которая учитывается на основных средствах как единый объект. Как учесть данные видеокамеры? Спасибо.	554671	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/485797/actual/	2024-02-08T04:58:44.638	приобретение видеокамеры для компьютера косгу
kuber	15.0	25	Как заполнить форму № 11 за 2023 год?	585512	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/118/140189/actual/	2024-02-08T05:01:04.365	форма 11 краткая за 2023 год
kuber	15.0	25	Учетная политика 2024 для автономных учреждений	572254	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/86/668121/actual/	2024-02-08T05:04:43.031	учетная политика на 2024 для автономного учреждения
kuber	15.0	224	какой КБК и косгу у доходов от средств НСЗ ?	532072	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/599438/actual/	2024-02-08T05:05:15.029	по какому кбк и косгу оплачивать ндс
kuber	15.0	224	Пожалуйста, предоставьте пример заполнения таблицы № 6 формы 0503760, если при инвентаризации выявлены излишки	540610	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/137878/actual/	2024-02-08T05:05:45.986	если выявили излишки в инвентаризации
kuber	15.0	21	Здравствуйте! как передать имущество если оно не полностью с амортизировано? где должна остаться эта амортизация	543848	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/616692/actual/	2024-02-08T05:06:16.496	учет основных средств с полностью начисленной амортизацией
kuber	15.0	21	Доброе утро. Подскажите пожалуйста ОКОФ  и амортизационную группу на машинку для стрижки животных.	44623	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/115109/actual/	2024-02-08T05:06:35.598	амортизационная группа по окоф
kuber	15.0	224	объект капвложений это 106 счет?	579034	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/682741/actual/	2024-02-08T05:11:10.166	учет капвложений на счете 106
kuber	15.0	21	Здравствуйте! подскажите, в 2023 году по контракту не выполнены бюджетные обязательства, услугу отнесли на счет 401.60. Как должны принятые обязательства отразиться в ф. 0503128 ?	561254	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/141148/actual/	2024-02-08T05:14:10.502	принятые бюджетные обязательства по форме 0503128
kuber	15.0	21	Доброе утро! Подскажите срок выплаты пособия на погребение за счет работодателя	547072	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/611751/actual/	2024-02-08T05:17:40.132	счет для пособия погребения
kuber	15.0	224	Добрый день! Подскажите пожалуйста, сотрудник устроен как внешний совместитель. Мы можем ему предоставить стандартный налоговый вычет на ребенка, если этот вычет уже предоставляется по основному месту работы?	550445	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/481269/actual/	2024-02-08T05:18:01.957	стандартный вычет на ребенка совместителю
kuber	15.0	21	наследники предъявили документы на выплату пособия на погребение, в течении какого времени производится перечисление средств на счет наследника	503386	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/130333/actual/	2024-02-08T05:20:55.426	выплата наследнику зарплаты умершего
kuber	15.0	21	Единовременная выплата к отпуску является выплатой системы оплаты труда и включается в средний заработок при расчёте отпускных?	486376	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/127667/actual/	2024-02-08T05:21:43.307	надо ли включать единовременную выплату к отпуску в расчет среднего
kuber	15.0	21	Добрый день. В учреждении проводилась инвентаризация, в т.ч. по забалансовым счетам 27 (выдавали сотрудникам в личное пользование имущество). По итогам составлены описи по всем сотрудникам, нужно ли к каждой описи делать акт 0504835. Ведь акт составляется на каждого ответственного сотрудника	561446	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/118/134359/actual/	2024-02-08T05:22:30.466	инвентаризационная опись по имущество, которое передано сотрудникам в личное пользование
kuber	15.0	224	Здравствуйте! Скажите пожалуйста покупку стекла на каком КОСГУ учитывать?	581379	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/504039/actual/	2024-02-08T05:26:04.776	на какой косгу отнести стекло омывающую жидкость
kuber	15.0	21	Добрый день. При оплате страховых взносов  ОСС несчастный случай, по сроку 15.02.2024 года в платежном поручении статус налогоплательщика должен быть 01 или 02. Налогоплательщик юридическое лицо, бюджетное учреждение	568924	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/660822/actual/	2024-02-08T05:26:57.128	платежка по страхованию от несчастных случаев статус налогоплательщика
kuber	15.0	25	Добрый день!  Нужен ли инвентарный номер и инвентарная карточка на права пользования НМА, которые числятся на счете 111.60 стоимостью 3999 и количеством в 1ш?	581754	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/504126/actual/	2024-02-08T05:28:02.498	присваивается ли инвентарный номер на неисключительные права пользования нма 2021 год
kuber	15.0	21	Добрый день. Скажите пожалуйста, какие проводки д.б по выплате 3-х дней больничного листа за счет учреждения по договорам ГПХ	502119	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/545486/actual/	2024-02-08T00:18:14.390	проводки для начисления 3-х дней больничного с новыми косгу
